Date,Industry,Value,Category,Measure,Unit
2021-06,Accommodation and Food Services,76.1685,Sales,100 = equivalent  month of 2019,Index
2021-06,Information Media and Telecommunications,115.44,Sales,100 = equivalent  month of 2019,Index
2021-06,"Rental, Hiring and Real Estate Services",91.3031,Sales,100 = equivalent  month of 2019,Index
2021-06,"Professional, Scientific and Technical Services",104.1645,Sales,100 = equivalent  month of 2019,Index
2021-06,Administrative and Support Services,99.0964,Sales,100 = equivalent  month of 2019,Index
2021-06,Other Services,93.6126,Sales,100 = equivalent  month of 2019,Index
2021-06,Health Care and Social Assistance,101.6379,Sales,100 = equivalent  month of 2019,Index
2021-07,Manufacturing,100.1561,Sales,100 = equivalent  month of 2019,Index
2021-07,Construction,99.2225,Sales,100 = equivalent  month of 2019,Index
2021-07,Retail Trade,101.3211,Sales,100 = equivalent  month of 2019,Index
2021-07,Accommodation and Food Services,82.482,Sales,100 = equivalent  month of 2019,Index
2021-07,Information Media and Telecommunications,122.8117,Sales,100 = equivalent  month of 2019,Index
2021-07,"Rental, Hiring and Real Estate Services",93.6884,Sales,100 = equivalent  month of 2019,Index
2021-07,"Professional, Scientific and Technical Services",105.8736,Sales,100 = equivalent  month of 2019,Index
2021-07,Administrative and Support Services,104.6072,Sales,100 = equivalent  month of 2019,Index
2021-07,Other Services,96.4627,Sales,100 = equivalent  month of 2019,Index
2021-07,Health Care and Social Assistance,105.708,Sales,100 = equivalent  month of 2019,Index
2021-08,Manufacturing,98.256,Sales,100 = equivalent  month of 2019,Index
2021-08,Construction,95.4492,Sales,100 = equivalent  month of 2019,Index
2021-08,Retail Trade,99.5644,Sales,100 = equivalent  month of 2019,Index
2021-08,Accommodation and Food Services,83.142,Sales,100 = equivalent  month of 2019,Index
2021-08,Information Media and Telecommunications,124.7502,Sales,100 = equivalent  month of 2019,Index
2021-08,"Rental, Hiring and Real Estate Services",94.0016,Sales,100 = equivalent  month of 2019,Index
2021-08,"Professional, Scientific and Technical Services",104.436,Sales,100 = equivalent  month of 2019,Index
2021-08,Administrative and Support Services,95.2365,Sales,100 = equivalent  month of 2019,Index
2021-08,Other Services,97.428,Sales,100 = equivalent  month of 2019,Index
2021-08,Health Care and Social Assistance,102.1554,Sales,100 = equivalent  month of 2019,Index
2021-09,Manufacturing,94.7392,Sales,100 = equivalent  month of 2019,Index
2021-09,Construction,96.7416,Sales,100 = equivalent  month of 2019,Index
2021-09,Retail Trade,100.0968,Sales,100 = equivalent  month of 2019,Index
2021-09,Accommodation and Food Services,83.8457,Sales,100 = equivalent  month of 2019,Index
2021-09,Information Media and Telecommunications,122.1735,Sales,100 = equivalent  month of 2019,Index
2021-09,"Rental, Hiring and Real Estate Services",89.9079,Sales,100 = equivalent  month of 2019,Index
2021-09,"Professional, Scientific and Technical Services",105.4872,Sales,100 = equivalent  month of 2019,Index
2021-09,Administrative and Support Services,97.13,Sales,100 = equivalent  month of 2019,Index
2021-09,Other Services,94.6429,Sales,100 = equivalent  month of 2019,Index
2021-09,Health Care and Social Assistance,97.4919,Sales,100 = equivalent  month of 2019,Index
2021-10,Manufacturing,98.119,Sales,100 = equivalent  month of 2019,Index
2021-10,Construction,98.3388,Sales,100 = equivalent  month of 2019,Index
2021-10,Retail Trade,103.9,Sales,100 = equivalent  month of 2019,Index
2021-10,Accommodation and Food Services,85.2221,Sales,100 = equivalent  month of 2019,Index
2021-10,Information Media and Telecommunications,124.5828,Sales,100 = equivalent  month of 2019,Index
2021-10,"Rental, Hiring and Real Estate Services",91.5238,Sales,100 = equivalent  month of 2019,Index
2021-10,"Professional, Scientific and Technical Services",105.0651,Sales,100 = equivalent  month of 2019,Index
2021-10,Administrative and Support Services,98.1514,Sales,100 = equivalent  month of 2019,Index
2021-10,Other Services,93.392,Sales,100 = equivalent  month of 2019,Index
2021-10,Health Care and Social Assistance,97.0347,Sales,100 = equivalent  month of 2019,Index
2021-11,Manufacturing,92.2185,Sales,100 = equivalent  month of 2019,Index
2021-11,Construction,94.1564,Sales,100 = equivalent  month of 2019,Index
2021-11,Retail Trade,101.5868,Sales,100 = equivalent  month of 2019,Index
2021-11,Accommodation and Food Services,83.4379,Sales,100 = equivalent  month of 2019,Index
2021-11,Information Media and Telecommunications,120.6519,Sales,100 = equivalent  month of 2019,Index
2021-11,"Rental, Hiring and Real Estate Services",88.7205,Sales,100 = equivalent  month of 2019,Index
2021-11,"Professional, Scientific and Technical Services",103.1888,Sales,100 = equivalent  month of 2019,Index
2021-11,Administrative and Support Services,101.2944,Sales,100 = equivalent  month of 2019,Index
2021-11,Other Services,88.271,Sales,100 = equivalent  month of 2019,Index
2021-11,Health Care and Social Assistance,97.9371,Sales,100 = equivalent  month of 2019,Index
2021-12,Manufacturing,90.7038,Sales,100 = equivalent  month of 2019,Index
2021-12,Construction,92.806,Sales,100 = equivalent  month of 2019,Index
2021-12,Retail Trade,100.5865,Sales,100 = equivalent  month of 2019,Index
2021-12,Accommodation and Food Services,81.9291,Sales,100 = equivalent  month of 2019,Index
2021-12,Information Media and Telecommunications,117.249,Sales,100 = equivalent  month of 2019,Index
2021-12,"Rental, Hiring and Real Estate Services",89.1952,Sales,100 = equivalent  month of 2019,Index
2021-12,"Professional, Scientific and Technical Services",102.18,Sales,100 = equivalent  month of 2019,Index
2021-12,Administrative and Support Services,96.012,Sales,100 = equivalent  month of 2019,Index
2021-12,Other Services,89.1032,Sales,100 = equivalent  month of 2019,Index
2021-12,Health Care and Social Assistance,94.4663,Sales,100 = equivalent  month of 2019,Index
2022-01,Manufacturing,96.1663896,Sales,100 = equivalent  month of 2019,Index
2022-01,Construction,93.2258285,Sales,100 = equivalent  month of 2019,Index
2022-01,Retail Trade,100.991079,Sales,100 = equivalent  month of 2019,Index
2022-01,Accommodation and Food Services,78.34266,Sales,100 = equivalent  month of 2019,Index
2022-01,Information Media and Telecommunications,124.50743,Sales,100 = equivalent  month of 2019,Index
2022-01,"Rental, Hiring and Real Estate Services",93.7595736,Sales,100 = equivalent  month of 2019,Index
2022-01,"Professional, Scientific and Technical Services",107.8056,Sales,100 = equivalent  month of 2019,Index
2022-01,Administrative and Support Services,97.4581933,Sales,100 = equivalent  month of 2019,Index
2022-01,Other Services,90.835698,Sales,100 = equivalent  month of 2019,Index
2022-01,Health Care and Social Assistance,105.4627278,Sales,100 = equivalent  month of 2019,Index
2022-02,Manufacturing,92.8849152,Sales,100 = equivalent  month of 2019,Index
2022-02,Construction,88.547256,Sales,100 = equivalent  month of 2019,Index
2022-02,Retail Trade,97.6045378,Sales,100 = equivalent  month of 2019,Index
2022-02,Accommodation and Food Services,79.161966,Sales,100 = equivalent  month of 2019,Index
2022-02,Information Media and Telecommunications,122.8245264,Sales,100 = equivalent  month of 2019,Index
2022-02,"Rental, Hiring and Real Estate Services",90.437994,Sales,100 = equivalent  month of 2019,Index
2022-02,"Professional, Scientific and Technical Services",103.82073,Sales,100 = equivalent  month of 2019,Index
2022-02,Administrative and Support Services,90.413685,Sales,100 = equivalent  month of 2019,Index
2022-02,Other Services,87.9614208,Sales,100 = equivalent  month of 2019,Index
2022-02,Health Care and Social Assistance,100.7387712,Sales,100 = equivalent  month of 2019,Index
2022-03,Manufacturing,89.1118192,Sales,100 = equivalent  month of 2019,Index
2022-03,Construction,87.8037624,Sales,100 = equivalent  month of 2019,Index
2022-03,Retail Trade,95.274326,Sales,100 = equivalent  month of 2019,Index
2022-03,Accommodation and Food Services,77.8867362,Sales,100 = equivalent  month of 2019,Index
2022-03,Information Media and Telecommunications,122.150808,Sales,100 = equivalent  month of 2019,Index
2022-03,"Rental, Hiring and Real Estate Services",89.6282808,Sales,100 = equivalent  month of 2019,Index
2022-03,"Professional, Scientific and Technical Services",101.2798307,Sales,100 = equivalent  month of 2019,Index
2022-03,Administrative and Support Services,86.8376418,Sales,100 = equivalent  month of 2019,Index
2022-03,Other Services,81.962853,Sales,100 = equivalent  month of 2019,Index
2022-03,Health Care and Social Assistance,94.955352,Sales,100 = equivalent  month of 2019,Index
2022-04,Manufacturing,88.2233779,Sales,100 = equivalent  month of 2019,Index
2022-04,Construction,82.37925,Sales,100 = equivalent  month of 2019,Index
2022-04,Retail Trade,88.6727748,Sales,100 = equivalent  month of 2019,Index
2022-04,Accommodation and Food Services,72.0509735,Sales,100 = equivalent  month of 2019,Index
2022-04,Information Media and Telecommunications,117.3651451,Sales,100 = equivalent  month of 2019,Index
2022-04,"Rental, Hiring and Real Estate Services",73.9101056,Sales,100 = equivalent  month of 2019,Index
2022-04,"Professional, Scientific and Technical Services",97.632,Sales,100 = equivalent  month of 2019,Index
2022-04,Administrative and Support Services,81.5249904,Sales,100 = equivalent  month of 2019,Index
2022-04,Other Services,81.426345,Sales,100 = equivalent  month of 2019,Index
2022-04,Health Care and Social Assistance,89.70424,Sales,100 = equivalent  month of 2019,Index
2022-05,Manufacturing,87.00823,Sales,100 = equivalent  month of 2019,Index
2022-05,Construction,83.4807655,Sales,100 = equivalent  month of 2019,Index
2022-05,Retail Trade,92.534442,Sales,100 = equivalent  month of 2019,Index
2022-05,Accommodation and Food Services,64.7037072,Sales,100 = equivalent  month of 2019,Index
2022-05,Information Media and Telecommunications,119.4138,Sales,100 = equivalent  month of 2019,Index
2022-05,"Rental, Hiring and Real Estate Services",74.233584,Sales,100 = equivalent  month of 2019,Index
2022-05,"Professional, Scientific and Technical Services",100.55408,Sales,100 = equivalent  month of 2019,Index
2022-05,Administrative and Support Services,97.0437,Sales,100 = equivalent  month of 2019,Index
2022-05,Other Services,81.2849067,Sales,100 = equivalent  month of 2019,Index
2022-05,Health Care and Social Assistance,88.4746668,Sales,100 = equivalent  month of 2019,Index
2022-06,Manufacturing,90.1146897,Sales,100 = equivalent  month of 2019,Index
2022-06,Construction,85.773312,Sales,100 = equivalent  month of 2019,Index
2022-06,Retail Trade,91.649511,Sales,100 = equivalent  month of 2019,Index
2022-06,Accommodation and Food Services,72.207738,Sales,100 = equivalent  month of 2019,Index
2022-06,Information Media and Telecommunications,117.51792,Sales,100 = equivalent  month of 2019,Index
2022-06,"Rental, Hiring and Real Estate Services",85.6423078,Sales,100 = equivalent  month of 2019,Index
2022-06,"Professional, Scientific and Technical Services",101.9770455,Sales,100 = equivalent  month of 2019,Index
2022-06,Administrative and Support Services,97.2135684,Sales,100 = equivalent  month of 2019,Index
2022-06,Other Services,87.4341684,Sales,100 = equivalent  month of 2019,Index
2022-06,Health Care and Social Assistance,95.9461776,Sales,100 = equivalent  month of 2019,Index
2022-07,Manufacturing,92.0434559,Sales,100 = equivalent  month of 2019,Index
2022-07,Construction,91.2847,Sales,100 = equivalent  month of 2019,Index
2022-07,Retail Trade,93.5193753,Sales,100 = equivalent  month of 2019,Index
2022-07,Accommodation and Food Services,76.955706,Sales,100 = equivalent  month of 2019,Index
2022-07,Information Media and Telecommunications,122.6888883,Sales,100 = equivalent  month of 2019,Index
2022-07,"Rental, Hiring and Real Estate Services",89.6597988,Sales,100 = equivalent  month of 2019,Index
2022-07,"Professional, Scientific and Technical Services",104.3913696,Sales,100 = equivalent  month of 2019,Index
2022-07,Administrative and Support Services,102.8288776,Sales,100 = equivalent  month of 2019,Index
2022-07,Other Services,90.2890872,Sales,100 = equivalent  month of 2019,Index
2022-07,Health Care and Social Assistance,103.382424,Sales,100 = equivalent  month of 2019,Index
2022-08,Manufacturing,90.199008,Sales,100 = equivalent  month of 2019,Index
2022-08,Construction,87.0496704,Sales,100 = equivalent  month of 2019,Index
2022-08,Retail Trade,90.8027328,Sales,100 = equivalent  month of 2019,Index
2022-08,Accommodation and Food Services,76.241214,Sales,100 = equivalent  month of 2019,Index
2022-08,Information Media and Telecommunications,124.8749502,Sales,100 = equivalent  month of 2019,Index
2022-08,"Rental, Hiring and Real Estate Services",85.3534528,Sales,100 = equivalent  month of 2019,Index
2022-08,"Professional, Scientific and Technical Services",102.765024,Sales,100 = equivalent  month of 2019,Index
2022-08,Administrative and Support Services,92.760351,Sales,100 = equivalent  month of 2019,Index
2022-08,Other Services,89.244048,Sales,100 = equivalent  month of 2019,Index
2022-08,Health Care and Social Assistance,99.2950488,Sales,100 = equivalent  month of 2019,Index
2022-09,Manufacturing,87.4442816,Sales,100 = equivalent  month of 2019,Index
2022-09,Construction,89.2924968,Sales,100 = equivalent  month of 2019,Index
2022-09,Retail Trade,91.588572,Sales,100 = equivalent  month of 2019,Index
2022-09,Accommodation and Food Services,75.46113,Sales,100 = equivalent  month of 2019,Index
2022-09,Information Media and Telecommunications,122.906541,Sales,100 = equivalent  month of 2019,Index
2022-09,"Rental, Hiring and Real Estate Services",84.4235181,Sales,100 = equivalent  month of 2019,Index
2022-09,"Professional, Scientific and Technical Services",104.7487896,Sales,100 = equivalent  month of 2019,Index
2022-09,Administrative and Support Services,93.92471,Sales,100 = equivalent  month of 2019,Index
2022-09,Other Services,87.3553967,Sales,100 = equivalent  month of 2019,Index
2022-09,Health Care and Social Assistance,95.3470782,Sales,100 = equivalent  month of 2019,Index
2022-10,Manufacturing,91.25067,Sales,100 = equivalent  month of 2019,Index
2022-10,Construction,90.8650512,Sales,100 = equivalent  month of 2019,Index
2022-10,Retail Trade,96.4192,Sales,100 = equivalent  month of 2019,Index
2022-10,Accommodation and Food Services,76.8703342,Sales,100 = equivalent  month of 2019,Index
2022-10,Information Media and Telecommunications,123.2123892,Sales,100 = equivalent  month of 2019,Index
2022-10,"Rental, Hiring and Real Estate Services",83.3781818,Sales,100 = equivalent  month of 2019,Index
2022-10,"Professional, Scientific and Technical Services",104.7499047,Sales,100 = equivalent  month of 2019,Index
2022-10,Administrative and Support Services,94.5197982,Sales,100 = equivalent  month of 2019,Index
2022-10,Other Services,88.162048,Sales,100 = equivalent  month of 2019,Index
2022-10,Health Care and Social Assistance,91.0185486,Sales,100 = equivalent  month of 2019,Index
2022-11,Manufacturing,85.025457,Sales,100 = equivalent  month of 2019,Index
2022-11,Construction,87.09467,Sales,100 = equivalent  month of 2019,Index
2022-11,Retail Trade,94.475724,Sales,100 = equivalent  month of 2019,Index
2022-11,Accommodation and Food Services,74.6769205,Sales,100 = equivalent  month of 2019,Index
2022-11,Information Media and Telecommunications,123.064938,Sales,100 = equivalent  month of 2019,Index
2022-11,"Rental, Hiring and Real Estate Services",80.2920525,Sales,100 = equivalent  month of 2019,Index
2022-11,"Professional, Scientific and Technical Services",102.9824224,Sales,100 = equivalent  month of 2019,Index
2022-11,Administrative and Support Services,99.268512,Sales,100 = equivalent  month of 2019,Index
2022-11,Other Services,82.886469,Sales,100 = equivalent  month of 2019,Index
2022-11,Health Care and Social Assistance,93.4319934,Sales,100 = equivalent  month of 2019,Index
2019-01,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-01,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-02,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-02,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-03,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-03,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-04,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-04,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-05,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-05,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-06,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-06,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-07,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-07,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-08,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-08,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-09,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-09,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-10,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-10,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-11,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-11,Total,100,Jobs,100 = equivalent  month of 2019,Index
2019-12,Total,100,Sales,100 = equivalent  month of 2019,Index
2019-12,Total,100,Jobs,100 = equivalent  month of 2019,Index
2020-01,Total,106.7,Sales,100 = equivalent  month of 2019,Index
2020-01,Total,105,Jobs,100 = equivalent  month of 2019,Index
2020-02,Total,105.7,Sales,100 = equivalent  month of 2019,Index
2020-02,Total,103.8,Jobs,100 = equivalent  month of 2019,Index
2020-03,Total,100,Sales,100 = equivalent  month of 2019,Index
2020-03,Total,100,Jobs,100 = equivalent  month of 2019,Index
2020-04,Total,76.4,Sales,100 = equivalent  month of 2019,Index
2020-04,Total,78.3,Jobs,100 = equivalent  month of 2019,Index
2020-05,Total,74.2,Sales,100 = equivalent  month of 2019,Index
2020-05,Total,75.6,Jobs,100 = equivalent  month of 2019,Index
2020-06,Total,89.6,Sales,100 = equivalent  month of 2019,Index
2020-06,Total,79.2,Jobs,100 = equivalent  month of 2019,Index
2020-07,Total,91.1,Sales,100 = equivalent  month of 2019,Index
2020-07,Total,90,Jobs,100 = equivalent  month of 2019,Index
2020-08,Total,93.8,Sales,100 = equivalent  month of 2019,Index
2020-08,Total,91.1,Jobs,100 = equivalent  month of 2019,Index
2020-09,Total,99.6,Sales,100 = equivalent  month of 2019,Index
2020-09,Total,90.4,Jobs,100 = equivalent  month of 2019,Index
2020-10,Total,97,Sales,100 = equivalent  month of 2019,Index
2020-10,Total,92.1,Jobs,100 = equivalent  month of 2019,Index
2020-11,Total,100.9,Sales,100 = equivalent  month of 2019,Index
2020-11,Total,90.2,Jobs,100 = equivalent  month of 2019,Index
2020-12,Total,105.2,Sales,100 = equivalent  month of 2019,Index
2020-12,Total,90.2,Jobs,100 = equivalent  month of 2019,Index
2021-01,Total,100.4047,Sales,100 = equivalent  month of 2019,Index
2021-01,Total,94.395,Jobs,100 = equivalent  month of 2019,Index
2021-02,Total,105.4886,Sales,100 = equivalent  month of 2019,Index
2021-02,Total,91.863,Jobs,100 = equivalent  month of 2019,Index
2021-03,Total,114.6,Sales,100 = equivalent  month of 2019,Index
2021-03,Total,91.7,Jobs,100 = equivalent  month of 2019,Index
2021-04,Total,112.9956,Sales,100 = equivalent  month of 2019,Index
2021-04,Total,92.6289,Jobs,100 = equivalent  month of 2019,Index
2021-05,Total,109.5192,Sales,100 = equivalent  month of 2019,Index
2021-05,Total,96.012,Jobs,100 = equivalent  month of 2019,Index
2021-06,Total,120.3328,Sales,100 = equivalent  month of 2019,Index
2021-06,Total,97.3368,Jobs,100 = equivalent  month of 2019,Index
2021-07,Total,109.8666,Sales,100 = equivalent  month of 2019,Index
2021-07,Total,100.44,Jobs,100 = equivalent  month of 2019,Index
2021-08,Total,115.5616,Sales,100 = equivalent  month of 2019,Index
2021-08,Total,99.2079,Jobs,100 = equivalent  month of 2019,Index
2021-09,Total,118.4244,Sales,100 = equivalent  month of 2019,Index
2021-09,Total,98.2648,Jobs,100 = equivalent  month of 2019,Index
2021-10,Total,113.199,Sales,100 = equivalent  month of 2019,Index
2021-10,Total,99.0996,Jobs,100 = equivalent  month of 2019,Index
2021-11,Total,124.5106,Sales,100 = equivalent  month of 2019,Index
2021-11,Total,96.8748,Jobs,100 = equivalent  month of 2019,Index
2021-12,Total,122.8736,Sales,100 = equivalent  month of 2019,Index
2021-12,Total,96.063,Jobs,100 = equivalent  month of 2019,Index
2022-01,Total,124.8030421,Sales,100 = equivalent  month of 2019,Index
2022-01,Total,99.86991,Jobs,100 = equivalent  month of 2019,Index
2022-02,Total,129.4345122,Sales,100 = equivalent  month of 2019,Index
2022-02,Total,96.548013,Jobs,100 = equivalent  month of 2019,Index
2022-03,Total,136.2594,Sales,100 = equivalent  month of 2019,Index
2022-03,Total,94.3593,Jobs,100 = equivalent  month of 2019,Index
2022-04,Total,129.1539708,Sales,100 = equivalent  month of 2019,Index
2022-04,Total,90.2205486,Jobs,100 = equivalent  month of 2019,Index
2022-05,Total,134.16102,Sales,100 = equivalent  month of 2019,Index
2022-05,Total,91.499436,Jobs,100 = equivalent  month of 2019,Index
2022-06,Total,131.4034176,Sales,100 = equivalent  month of 2019,Index
2022-06,Total,93.2486544,Jobs,100 = equivalent  month of 2019,Index
2022-07,Total,123.599925,Sales,100 = equivalent  month of 2019,Index
2022-07,Total,96.32196,Jobs,100 = equivalent  month of 2019,Index
2022-08,Total,133.5892096,Sales,100 = equivalent  month of 2019,Index
2022-08,Total,94.0490892,Jobs,100 = equivalent  month of 2019,Index
2022-09,Total,129.082596,Sales,100 = equivalent  month of 2019,Index
2022-09,Total,93.9411488,Jobs,100 = equivalent  month of 2019,Index
2022-10,Total,122.594517,Sales,100 = equivalent  month of 2019,Index
2022-10,Total,94.5410184,Jobs,100 = equivalent  month of 2019,Index
2022-11,Total,128.9929816,Sales,100 = equivalent  month of 2019,Index
2022-11,Total,91.6435608,Jobs,100 = equivalent  month of 2019,Index
